Q22808403,station located underground
Q210167,video game developer
Q5503,rapid transit
Q42948,wall
Q575759,war memorial
Q2985549,mononymous person
Q15079663,rapid transit railway line
Q336144,anthology film
Q229390,3D film
Q702842,municipal arrondissement
Q109239160,Latin Rite Catholic cemetery
Q391009,Catholic order
Q860861,sculpture
Q173387,grave
Q11173,chemical compound
Q21073024,flammable solid
Q2642710,organometallic compound
Q413676,metallocene
Q14860489,molecular function
Q214514,chirality
Q2305173,chirality
Q36534,chemical reaction
Q21009056,Class IC flammable liquid
Q192678,diene
Q1041116,Generally recognized as safe
Q3143826,alkali hydroxide
Q4162444,branch of physics
Q56696697,carboxylic anhydride
Q21009057,Class II combustible liquid
Q157031,foundation
Q5090444,chemical bonding model
Q902638,excipient
Q685935,trade magazine
Q21009055,Class IB flammable liquid
Q21074597,occupational carcinogen
Q55427774,male reproductive toxicant
Q72941151,developmental toxicant
Q187661,carcinogen
Q4897819,role
Q755992,synthetic element
Q2855060,cyclopentadienyl complex
Q1978718,unit of length
Q208469,SI derived unit
Q557206,Catholic university
Q20829265,actinocene
Q8104,atmosphere
Q2627400,geographic envelope
Q241284,geosphere
Q76429986,nuclear physics term
Q408683,mineral acid
Q497173,oxoacid
Q15711994,family of isomeric compounds
Q1035584,acyl chloride
Q1049494,name reaction
Q55964554,olefination reaction
Q4173969,unit of pressure
Q82047057,UCUM derived unit
Q173227,physical constant
Q83155724,UCUM constant
Q335268,alkyl group
Q632350,covalent network solid
Q81163,polymer
Q1812439,vinyl polymer
Q68618328,SI unit with special name
Q69197847,coherent SI unit
Q17339814,group or class of chemical substances
Q103230,ethers
Q21009053,Class IA flammable liquid
Q909194,inhalational anaesthetic
Q38881042,symmetrical ether
Q109923862,biogenic acyclic ether
Q955824,learned society
Q1799072,method
Q66194,cyclic compound
Q43648,hydrocarbon
Q107552905,carbon acid
Q16965132,monoprotic acid
Q748019,scientific society
Q829080,professional association
Q1391517,Fachverband
Q107715,physical quantity
Q2281940,chemical process
Q105611483,abiological nitrogen fixation
Q176140,electrode
Q12140,medication
Q1665984,interdisciplinary science
Q11790203,branch of chemistry
Q25385701,pnictogen hydride
Q64692893,phosphorus compound
Q1398821,rule of thumb
Q55523986,monoanion
Q898552,carbanion
Q108266130,aromatic ion
Q4453365,solid rocket propellant
Q15831576,fundamental state of matter
Q5953270,hybrid open access journal
Q3359062,oxolane
Q36496,ion
Q64995341,onium monocation
Q11426,metal
Q17558136,YouTube channel
Q526877,web series
Q56256173,class of chemical compounds with similar applications or functions
Q21009058,Class IIIA combustible liquid
Q407212,polycyclic aromatic hydrocarbons
Q50377151,indene
Q8366,algorithm
Q17737,theory
Q21009059,Class IIIB combustible liquid
Q188862,cycloalkane
Q109910560,biogenic aliphatic hydrocarbon
Q185357,phase change
Q72070508,group or class of molecular entities
Q25403900,food ingredient
Q1783121,organic matter
Q133311,tribe
Q10742,autonomous community of Spain
Q2736168,historical nationality
Q104117291,region of Spain
Q89691,ksar
Q1192063,Islamic denomination
Q3254959,race
Q2904148,information leak
Q2989398,commune of Algeria
Q286576,register
Q16829513,intermediate product
Q7048902,non-drying oil
Q2095,food
Q5402094,barbarian kingdoms
Q1061151,massif
Q75520,plateau
Q1356230,Human mitochondrial DNA haplogroup
Q23037160,quasi-state
Q61763947,municipality of Aragon
Q949344,macrofamily
Q855697,subcontinent
Q33146843,municipality of Catalonia
Q83365347,definitely endangered language
Q1973404,inland sea
Q986177,mediterranean sea
Q1489259,superpower
Q187588,social class
Q19097,sect
Q45382,coup d'état
Q217438,demonym
Q811906,construction technique
Q17259945,province of the Spanish Empire
Q3327862,urban commune of Morocco
Q231002,nationality
Q1189816,ethnic religion
Q1792379,art genre
Q185087,abjad
Q41067667,municipality of Tunisia
Q152559,macrolanguage
Q168827,prophet of Islam
Q408452,indole alkaloid
Q11939023,núcleo de población
Q19576,wilayah
Q162875,mausoleum
Q428875,human Y-chromosome DNA haplogroup
Q27096213,geographic entity
Q24457356,historiographical concept
Q104212151,Q104212151
Q5767753,style
Q3181749,Caliphate
Q2202509,Roman city
Q1361229,conquest
Q16532593,autonomous city of Spain
Q754897,epoch
Q312468,series
Q217177,taifa
Q5055981,council of Asturies
Q8514,desert
Q1684600,print news magazine
Q51977,field army
Q1930585,victory column
Q107425,landscape
Q3947,house
Q13217644,municipality of Portugal
Q15647906,city of Portugal
Q33104129,sociological concept
Q11914866,comarca of Ciudad Real Province
Q14660,flag
Q22988604,mythological Greek character
Q1644573,pilgrimage
Q2083910,vegetation zone
Q295469,ecoregion
Q37813,ecosystem
Q52105,habitat
Q207174,personification
Q214609,material
Q213468,municipium
Q15401699,archaeological age
Q56019,military rank
Q3320743,title of honor
Q17009477,Maraka
Q1970725,natural region
Q162620,province of Spain
Q3179682,historical territory
Q15401633,archaeological period
Q185441,Member state of the European Union
Q15304003,country of the Kingdom of the Netherlands
Q12829,comarca
Q1006311,war of national liberation
Q23413,castle
Q975413,encyclopedic dictionary
Q12104174,ethnographic museum
Q15069452,Natura 2000 protected area
Q217175,architectural order
Q38058796,extinct language
Q83365345,vulnerable language
Q4204501,historical ethnic group
Q2712963,abstract noun
Q83365366,severely endangered language
Q83365404,critically endangered language
Q30006597,system of agriculture
Q88291,citadel
Q56055944,arts form
Q223557,physical object
Q73365221,APC-funded journal
Q11820611,language subfamily
Q25448,Berber
Q17318027,rural commune of Morocco
Q2989400,commune of Morocco
Q56395513,farming system
Q108377574,Islamic religious occupation
Q214753,radiometric dating
Q2434238,heritage
Q3117863,isolated human group
Q106537557,music by ethnic group
Q154547,duchy
Q13417114,noble family
Q1161185,high island
Q24879310,universal bibliography
Q1254773,family of musical instruments
Q23828039,village/town/city in Lebanon
Q627517,history journal
Q1371427,ethnic slur
Q180516,room
Q16743958,genre of painting
Q23015925,demigod of Greek mythology
Q193579,cultural assimilation
Q103810966,circus profession
Q100731037,Native American organization
Q721830,pay television
Q12132,calendar
Q35509,cave
Q50424085,copyright status
Q739302,production
Q7252591,province of Libya
Q2113720,tripolis
Q27863646,mythical people
Q17376908,languoid
Q209928,madhhab
Q448801,big district town
Q463742,Hochstift
Q1558054,art colony
Q917092,district of Paraguay
Q206361,concern
Q270791,state-owned enterprise
Q95723,S-Bahn
Q253030,major regional center
Q57318,free imperial city
Q2451577,junction station
Q22808404,station located on surface
Q200325,human history
Q26907166,temporal entity
Q493522,municipality of Belgium
Q620749,dogma
Q1363686,entering a heaven while alive
Q375011,religious festival
Q105390172,Roman Catholic metropolitan archdiocese
Q602963,glacial period
Q15104814,land boundary
Q12413618,international border
Q22721,Regierungsbezirk
Q464235,regional district in Bavaria
Q2327515,city district of Baden-Württemberg
Q18340514,events in a specific year or time period
Q27787439,film festival edition
Q220505,film festival
Q104649845,film organization
Q107655869,group of awards
Q29168811,animated feature film
Q581830,carfree city
Q202866,animated film
Q24869,feature film
Q4504495,award ceremony
Q25530138,yuan
Q53490595,Guldbagge Awards ceremony
Q28968258,computer-animated film
Q261636,sequel
Q98449544,Q98449544
Q16913666,Academy Awards ceremony
Q24856,film series
Q196600,media franchise
Q101007233,film critics association
Q1414426,film database
Q3491832,review aggregator
Q55341040,video game database
Q84863712,television program database
Q1107679,animation studio
Q1762059,film production company
Q3275581,shared universe
Q19311591,Golden Globe Award ceremony
Q24862,short film
Q62470341,music newspaper
Q11271835,state capital
Q1352795,cinematheque
Q22679796,correspondents' association
Q4298922,mixed-use development
Q7247847,production team
Q134556,single
Q748289,tribute
Q375336,film studio
Q327333,government agency
Q18089617,clay animation film
Q13593818,film trilogy
Q4220917,film award
Q47455701,Goya Awards ceremony
Q20897549,art institution
Q658255,subsidiary
Q2983893,quarter
Q144,dog
Q52688389,animal actor
Q1110684,regulatory college
Q27308988,César Awards ceremony
Q14073567,sibling duo
Q25110269,live-action/animated film
Q21507383,provincial or territorial capital city in Canada
Q14762300,single-tier municipality
Q1193470,theme music
Q28933155,news aggregation website
Q27308875,Saturn Awards ceremony
Q12031379,capital of region
Q8452914,district town
Q11483816,annual event
Q130232,drama
Q29946056,highly urbanized city
Q108178728,national capital
Q2305295,weekly newspaper
Q106652786,entertainment newspaper
Q35798,executive branch
Q7188,government
Q2143522,monitoring
Q28829877,sports terminology
Q15944511,association football team
Q20639856,professional sports team
Q131263,barracks
Q6589202,interior ministry
Q837766,local authority
Q65770283,association football final
Q109623729,association football match of club teams
Q4484477,FA Cup Final
Q22936940,competition class
Q2401749,telecommunication company
Q475000,stock market
Q484692,hymn
Q541947,anthem
Q7148059,patriotic song
Q17376093,cricket team
Q373899,record chart
Q7777573,theatrical genre
Q480319,Amtsbezeichnung
Q1539532,sports season of a sports club
Q3329375,language variety
Q28140340,women's association football team
Q6622163,heraldic authority
Q1168287,intervention
Q386636,Ultras
Q40434727,team rivalries in sports
Q5009242,cable channel
Q7380012,athletic club
Q16874643,legal term
Q1378975,convention center
Q21079854,vernacular region
Q24581379,podcast network
Q90315578,sports equipment manufacturer
Q1075,color
Q1326107,weight class in boxing
Q131734,brewery
Q526719,ranking
Q847017,sports club
Q431289,brand
Q1137109,video game publisher
Q50846468,sports tour
Q1631129,hotel chain
Q1366722,final
Q6558431,coal-fired power station
Q131265,popular culture
Q15303456,rugby union venue
Q726870,brick and mortar
Q331814,mass-market retailing
Q213441,shop
Q26887310,association football team season
Q9046617,metropolitan borough of the County of London
Q26895936,American football team season
Q106651372,business newspaper
Q762548,chocolaterie
Q946499,cruise line
Q15075508,beer brand
Q1824674,Q1824674
Q778575,conglomerate
Q1276157,travel website
Q67145856,multinational sports team
Q2489759,football chant
Q641347,Local Internet registry
Q1936640,history of sport
Q381165,trophy
Q34262807,national association football supercup
Q11460,clothing
Q1049757,multi-purpose stadium
Q1756477,league system
Q45290083,rugby league venue
Q28821169,national health service
Q16510064,sporting event
Q482517,Chaebol
Q3044788,non-ministerial government department
Q11371,Internet service provider
Q180673,ceremonial county of England
