1778,Q12051052,collecting hobby
1779,Q6107280,revolt
1780,Q56679069,legal information system
1781,Q2469348,legendary saga
1782,Q166140,registration authority
1783,Q51626,Messiah
1784,Q34548345,international association football clubs competition
1785,Q1172903,loch
1786,Q7096323,open-access repository
1787,Q28948212,lachrymatory agent
1788,Q1510056,Aragon motorcycle Grand Prix
1789,Q3855553,metahuman
1790,Q3092938,public holidays in Tunisia
1791,Q66442954,anthropomorphic rabbit or hare
1792,Q3300636,interval estimation
1793,Q15125752,rural district of Iran
1794,Q158438,arch bridge
1795,Q88553595,anthropomorphic turtle
1796,Q1254596,software as a service
1797,Q2182919,alphabetic writing system
1798,Q3560882,surface warfare
1799,Q15020890,field hockey team
1800,Q1371037,institute of technology
1801,Q1403377,franc
1802,Q1787901,allied war crimes during World War II
1803,Q3562482,ecclesiastical address
1804,Q5308013,driver development program
1805,Q11422631,United Nations Depository Library
1806,Q891771,bomb vessel
1807,Q1902446,plate glass university
1808,Q22160401,Swiss federal election
1809,Q19862498,game meat
1810,Q23384401,Islamic term
1811,Q1631107,bibliography
1812,Q414147,academy of sciences
1813,Q45290083,rugby league venue
1814,Q2625620,gross anatomy
1815,Q37998360,Massachusetts state park
1816,Q7860953,types of marriages
1817,Q960484,Union Council of Ministers of India
1818,Q1056672,religion in Japan
1819,Q18917976,Anglican diocese
1820,Q79782,motion
1821,Q418886,DL-ribulose-5-phosphoric acid
1822,Q14333920,halogenated hydrocarbon
1823,Q270159,8-bit computing
1824,Q183272,frieze
1825,Q18109,operating system shell
1826,Q3209251,Royal Research Ship
1827,Q2135465,legal concept
1828,Q182672,zoonosis
1829,Q7430,DNA
1830,Q721830,pay television
1831,Q96857311,Village of Guam
1832,Q204832,roller coaster
1833,Q921773,engineering office
1834,Q7944,earthquake
1835,Q682943,cricket field
1836,Q3043050,defect
1837,Q4303473,morphine alkaloid
1838,Q2311038,spiral arm
1839,Q21577192,BitTorrent client
1840,Q54935786,medium district town
1841,Q24334976,Norse mythical location
1842,Q18663579,former municipality of Norway
1843,Q6498959,scale model
1844,Q173799,entertainment
1845,Q838364,carpet bombing
1846,Q1734571,map publisher
1847,Q76450109,mutant
1848,Q98968256,eye hospital
1849,Q13218276,Freie Stadt
1850,Q17305522,data set of a specific country
1851,Q49297,indigenous peoples of the United States
1852,Q1307777,united front
1853,Q3457526,local nature reserve
1854,Q3257782,locution
1855,Q17525415,qoph
1856,Q26844385,collectivization
1857,Q16658194,fictional queen
1858,Q14864472,rhythmic process
1859,Q44909815,DL-methamphetamine
1860,Q27164271,6-(4-hydroxy-6-methoxy-7-methyl-3-oxo-1H-isobenzofuran-5-yl)-4-methyl-4-hexenoic acid
1861,Q7917838,vector operator
1862,Q1341429,rescue
1863,Q54935504,city of Switzerland
1864,Q5124045,city with special status
1865,Q2752458,administrative type
1866,Q83306,group
1867,Q15142889,weapon family
1868,Q6949155,mythical continent
1869,Q324254,ontology
1870,Q627537,monoplane
1871,Q4895508,battlefield
1872,Q29575627,Latin-script alphabet
1873,Q66425507,anthropomorphic bear
1874,Q56427813,type of business entity in France
1875,Q1239328,national encyclopedia
1876,Q2592323,acetylcholinesterase inhibitor
1877,Q11541377,retail format
1878,Q3333688,autism therapy
1879,Q119814,regalia
1880,Q2775969,fictional planet
1881,Q2275640,sexual preference
1882,Q3976641,administrative territorial entity of Kenya
1883,Q11483816,annual event
1884,Q216665,incunable
1885,Q957798,megastructure
1886,Q668349,kylix
1887,Q1059048,chain gun
1888,Q19829681,provisional military unit
1889,Q55121384,case sensitivity (two options)
1890,Q11224256,IP network
1891,Q23492,official language
1892,Q846785,action
1893,Q1790144,unit of time
1894,Q900119,United Nations list of Non-Self-Governing Territories
1895,Q5570651,global species database
1896,Q5246046,academic publishing
1897,Q96482621,administrative territory in South Africa
1898,Q193893,capital
1899,Q754256,breathing gas
1900,Q261604,oil-fired power station
1901,Q63100595,category 3 hurricane
1902,Q34262807,national association football supercup
1903,Q2406205,shootout
1904,Q29077376,data modeling language
1905,Q140774,numeric writing system
1906,Q160742,abbey
1907,Q10876391,Wikipedia language edition
1908,Q955824,learned society
1909,Q200325,human history
1910,Q13414763,county of Pennsylvania
1911,Q3390477,online marketplace
1912,Q3300034,painting material
1913,Q88291,citadel
1914,Q1595639,local museum
1915,Q15145593,tram line
1916,Q486983,academic rank
1917,Q2674461,mobile phone generation
1918,Q55379753,handball federation
1919,Q380552,constitutional crisis
1920,Q3993443,topic
1921,Q7864918,UK Parliamentary by-election
1922,Q1964995,set operation
1923,Q390248,myth of origins
1924,Q1259123,signal generator
1925,Q75603908,Sedimentary rock feature
1926,Q13634374,ethnic violence
1927,Q28140340,women's association football team
1928,Q4436935,Slavic deity
1929,Q856251,tax law
1930,Q24354,theatre
1931,Q1054813,municipality of Japan
1932,Q771035,traditional medicine
1933,Q7604411,statistical randomness
1934,Q15135589,pilgrimage site
1935,Q785260,phase of human life
1936,Q1063328,wasei-eigo
1937,Q17525437,nun
1938,Q5320,switch
1939,Q178285,freeware
1940,Q7603694,state government of the United States
1941,Q7203506,playoff format
1942,Q4498974,ice hockey team
1943,Q108159756,fenchane monoterpenoid
1944,Q26894053,basketball team season
1945,Q67200784,form of Parvati
1946,Q2967401,youth movement
1947,Q225467,compact city
1948,Q205949,exothermic reaction
1949,Q60539481,negative emotion
1950,Q33616143,fatty acyl-CoA
1951,Q2989468,Communes d'arrondissement of Senegal
1952,Q327000,court decision
1953,Q1755512,duality
1954,Q85769559,Institutes of Eminence
1955,Q161705,frigate
1956,Q41971160,subway tunnel
1957,Q1066792,IS-2
1958,Q10267322,state district of Brazil
1959,Q1849126,local government area of Victoria
1960,Q188267,programming paradigm
1961,Q12047513,psychological process
1962,Q1094545,Civitas
1963,Q34876,province
1964,Q40024,Satellite Awards
1965,Q3822604,roman mausoleum
1966,Q2840,influenza
1967,Q29653271,atmospheric layer
1968,Q18328126,video game award
1969,Q96243426,Emilia Romagna motorcycle Grand Prix
1970,Q1424449,hunting lodge
1971,Q162633,academy
1972,Q97430452,performing arts industry
1973,Q1144560,rate
1974,Q15983930,Act of Parliament of Ontario
1975,Q3504248,inner planet
1976,Q108319332,megastigmane
1977,Q2910873,anatomical terminology
1978,Q1621783,Solemnity
1979,Q45621,ceramic
1980,Q7075127,oblast of the Russian Empire
1981,Q828909,wharf
1982,Q331814,mass-market retailing
1983,Q215754,energy drink
1984,Q66374263,religion of an area
1985,Q61708053,independent city of Saxony-Anhalt
1986,Q1251417,double feature
1987,Q1907114,metropolitan area
1988,Q7217761,manned spacecraft
1989,Q11755860,subgroup
1990,Q30307677,household deity
1991,Q104437412,basketball terminology
1992,Q172847,peptide
1993,Q665247,hypogeum
1994,Q58001343,comté (France)
1995,Q19605429,Abu Dhabi Tour
1996,Q5251247,Defence Review
1997,Q4716510,Alethic modality
1998,Q678146,bombardment
1999,Q851587,business process
2000,Q748250,prediction
2001,Q22927616,commune of France with specific status
2002,Q11180,internal medicine
2003,Q514480,Inari shrine
2004,Q405155,trade route
2005,Q24569309,Tony Awards ceremony
2006,Q1054581,buffer zone
2007,Q28100194,egg dish
2008,Q49025,Volpi Cup
2009,Q699735,annual report
2010,Q337330,Sportsperson of the Year
2011,Q2985549,mononymous person
2012,Q2441645,sound format
2013,Q1144504,vow
2014,Q191494,digraph
2015,Q1401585,medium regional center
2016,Q75093704,station of the Tōkaidō
2017,Q110430875,type of legislation
2018,Q57766005,United States census region
2019,Q182406,Okeanid
2020,Q110562117,form of television program
2021,Q67195266,fictional caterpillar
2022,Q28922871,functional reactive programming language
2023,Q2740853,non-human electoral candidate
2024,Q2133344,space mission
2025,Q1322198,spoken language
2026,Q2122214,national archives
2027,Q11415657,professional name
2028,Q131505,esotericism
2029,Q6349925,New Hampshire Indy 225
2030,Q1330251,United Nations General Assembly resolution
2031,Q109910560,biogenic aliphatic hydrocarbon
2032,Q65205682,Spanish local elections
2033,Q56165908,Jewish encyclopedia
2034,Q25080094,primary election in the United States
2035,Q25906214,liquid measure
2036,Q63187345,religious occupation
2037,Q3184641,collège
2038,Q207791,fetishism
2039,Q1047113,specialty
2040,Q127418,ink
2041,Q2141342,languages constructed by J. R. R. Tolkien
2042,Q19601179,artificial biosphere
2043,Q130901,binary relation
2044,Q7205721,pluvial lake
2045,Q349,sport
2046,Q6517576,legal recognition
2047,Q29946056,highly urbanized city
2048,Q80083,humanities
2049,Q9233,Hungarian Grand Prix
2050,Q29902221,Spanish sport association
2051,Q103998385,solitary muscle organ type
2052,Q2302678,clarinet concerto
2053,Q1478437,association football competition
2054,Q95074,fictional character
2055,Q2055880,passenger ship
2056,Q22266709,Swedish general election
2057,Q1153429,audio and video interfaces and connectors
2058,Q9259,UNESCO World Heritage Site
2059,Q148942,European windstorm
2060,Q792425,large igneous province
2061,Q15710038,hill castle
2062,Q1916821,water deity
2063,Q742460,Ritsuryō
2064,Q92275707,crusader castle
2065,Q188193,organ system
2066,Q44,beer
2067,Q2933979,California Historical Landmark
2068,Q144281,zaibatsu
2069,Q1076622,Choral association
2070,Q1208453,isotopes of iodine
2071,Q2360980,unit of amount
2072,Q15688633,ship element
2073,Q107540719,edition of the UEFA European Championship
2074,Q6150991,medical library
2075,Q104804744,X11 application
2076,Q842501,Dodo
2077,Q94964730,Jewish town hall
2078,Q849706,airport terminal
2079,Q3922505,music producer
2080,Q2775236,community development block in India
2081,Q19899465,former church
2082,Q27163789,(1R)-2-(methylamino)-1-phenyl-1-propanol
2083,Q19201596,symphonic radio orchestra
2084,Q186752,allergen
2085,Q177716,pogrom
2086,Q13415369,county of Washington
2087,Q15404978,gendered expression
2088,Q2625877,type of pasta
2089,Q1792644,art style
2090,Q3250615,province of Oman
2091,Q11658,transformer
2092,Q1364157,philharmonic society
2093,Q3488547,faculty of law
2094,Q21009053,Class IA flammable liquid
2095,Q15614479,East Asian court ceremonial music
2096,Q52105,habitat
2097,Q1210300,mkhare
2098,Q1670614,love deity
2099,Q75687,Apple Macintosh
2100,Q42327597,evolution by phenotype
2101,Q1506443,Instacart 500
2102,Q17319258,presidency of British India
2103,Q27704723,particle physics experiment
2104,Q2911266,borough of New Jersey
2105,Q55193679,undersea trough
2106,Q1737230,None
2107,Q2312714,sport ministry
2108,Q3406098,Roman Catholic prayer
2109,Q50425277,diet cola
2110,Q6609748,city of New Brunswick
2111,Q38000321,New Jersey state park
2112,Q14795564,point in time with respect to recurrent timeframe
2113,Q2698455,short-chain fatty acid
2114,Q172778,plasmid
2115,Q11996855,radioactive matter
2116,Q1205140,barrier island
2117,Q1429277,flora
2118,Q380351,emancipation
2119,Q19862851,Massive online open course provider
2120,Q673514,Renaissance fair
2121,Q30322382,pattern
2122,Q2342867,Palestinian terrorism
2123,Q1116728,artillery
2124,Q2304773,harvest festival
2125,Q11086742,anime television program
2126,Q94993988,commercial traffic aerodrome
2127,Q17710986,literary pentalogy
2128,Q721790,extended family
2129,Q212128,NHK
2130,Q3178415,Summer Youth Olympic Games
2131,Q3842207,maculopathy
2132,Q2824648,province of Vietnam
2133,Q19601972,riding school
2134,Q17910379,aircraft conversion
2135,Q898912,coupling reaction
2136,Q12135,mental disorder
2137,Q5185279,poem
2138,Q37447,postal code
2139,Q80359036,alcohol brand
2140,Q37152856,Wikimedia page relating two or more distinct concepts
2141,Q6982012,naval offensive
2142,Q24566025,Norse runestone
2143,Q676050,old town
2144,Q14897293,fictional entity
2145,Q2915955,philosophical movement
2146,Q464122,coronation of the British monarch
2147,Q60998692,farnesyl diphosphate
2148,Q10860585,country within the Czech Republic
2149,Q699386,statutory corporation
2150,Q24886364,None
2151,Q47521,stream
2152,Q655697,siege engine
2153,Q6063204,regional park
2154,Q963729,submarine canyon
2155,Q839328,Fu
2156,Q52371,regiment
2157,Q22905960,national seal of Japan
2158,Q71266741,smartphone model series
2159,Q1341685,inference engine
2160,Q1106393,triple deity
2161,Q198,war
2162,Q7321258,beacon
2163,Q28872924,designation for an administrative territorial entity of a single country
2164,Q1165822,meromictic lake
2165,Q2548750,reunion
2166,Q949344,macrofamily
2167,Q676,prose
2168,Q78088984,study type
2169,Q27951399,Institute of Science and Technology
2170,Q7210258,political blog
2171,Q65966993,hypertext system
2172,Q83620,thoroughfare
2173,Q30061294,supernatural being in a work of fiction
2174,Q83155724,UCUM constant
2175,Q5358797,Tokugawa mausoleum
2176,Q209680,sutra
2177,Q63705303,commission
2178,Q99397804,branch of zoology
2179,Q456443,forensic technique
2180,Q17376908,languoid
2181,Q27780831,Lost Roman Catholic diocese
2182,Q2313686,automorphic number
2183,Q5916199,housing development
2184,Q158970,tort
2185,Q34542757,international association football clubs cup
2186,Q30897648,psychopathological symptom
2187,Q1455196,second language education
2188,Q221696,mutagen
2189,Q173387,grave
2190,Q81392,fractal
2191,Q66364404,Q66364404
2192,Q214609,material
2193,Q522661,Isle of Man TT
2194,Q15620943,constituency of the French Fifth Republic
2195,Q137341,NBA All-Star Game
2196,Q31579,David di Donatello
2197,Q76163442,wildlife refuge
2198,Q1752667,linear code
2199,Q61971579,ISCED-2011-Level
2200,Q3950,villa
2201,Q5420001,exempt charity
2202,Q19847385,rune letter
2203,Q832161,financial ratio
2204,Q23718,cardinal direction
2205,Q730471,Luxembourg in the Eurovision Song Contest
2206,Q1969226,national park of Russia
2207,Q1151067,rule
2208,Q2178147,trade association
2209,Q851110,district of Budapest
2210,Q96251375,type of policy
2211,Q532166,Vuelta a Andalucía
2212,Q973321,hypersurface
2213,Q14414034,Potterfiction
2214,Q373916,nymph
2215,Q10922837,administrative territorial entity of the Tang dynasty
2216,Q3231690,automobile model
2217,Q18984099,ferry route
2218,Q1434112,flight monitoring device
2219,Q650276,Mariology
2220,Q105599400,vector graphics file format
2221,Q1865281,whale
2222,Q1478602,point of no return
2223,Q56604560,wood working profession
2224,Q422049,None
2225,Q421281,copolymer
2226,Q1066984,financial centre
2227,Q56556915,demolished or destroyed
2228,Q2055789,passage tombs in Ireland
2229,Q1548084,mode of production
2230,Q1384330,None
2231,Q47488809,country for sports
2232,Q679989,complex
2233,Q35034452,locality of Berlin
2234,Q1125930,public utilities commission
2235,Q146591,circle of latitude
2236,Q2324916,state visit
2237,Q1067217,phreatic eruption
2238,Q864825,collaborative fiction
2239,Q217438,demonym
2240,Q48473,library classification
2241,Q353344,countship
2242,Q67197651,Zumkeller number
2243,Q11615913,public entertainment
2244,Q669102,arithmetic calendar
2245,Q25884156,sport boycott
2246,Q1879241,end-blown flute
2247,Q2673813,rest day
2248,Q9319988,province of the Republic of China
2249,Q3450985,neurodevelopmental disorder
2250,Q575727,museum ship
2251,Q1364556,music award
2252,Q65091595,yoga as exercise
2253,Q1112950,horse-drawn vehicle
2254,Q203904,Middle-earth elf
2255,Q3918409,proposal
2256,Q54928607,abnormally low value
2257,Q17163370,Petroleum seep
2258,Q61515,outsourcing
2259,Q2416110,youth theatre
2260,Q683992,military prison
2261,Q422211,Site of Special Scientific Interest
2262,Q173091,transcendental number
2263,Q18054608,evolutionary process
2264,Q2022036,golf club
2265,Q97408605,agricultural motor vehicle
2266,Q96474678,award for best original song
2267,Q20136634,Wikipedia overview article
2268,Q294440,public space
2269,Q429795,mineral variety
2270,Q5365803,higher school in the Empire of Japan
2271,Q3002736,conscription crisis
2272,Q1358344,news program
2273,Q7997,French Grand Prix
2274,Q219087,military strategy
2275,Q15974764,Group of universities and institutions (France)
2276,Q20035780,aircraft performance class
2277,Q1045782,scatter plot
2278,Q3737914,resource depletion
2279,Q7889,video game
2280,Q942353,Boolean function
2281,Q732344,Pure land
2282,Q91315817,cistercian monastery
2283,Q1501,swimming pool
2284,Q1022147,inter-city rail
2285,Q15097084,heritage register
2286,Q18388277,technology company
2287,Q27787439,film festival edition
2288,Q506667,allusion
2289,Q180454,cranial nerve
2290,Q105671369,marine command
2291,Q920565,external fixation
2292,Q726,horse
2293,Q27062351,Polish noble family
2294,Q16605260,social service
2295,Q1779868,combination drug
2296,Q106772852,Red Nose Day
2297,Q917824,Federal Information Processing Standard
2298,Q75079467,mannitol
2299,Q3370018,Cultural Heritage of Serbia
2300,Q8193338,Kan–Wa jiten
2301,Q892757,alien abduction
2302,Q110169000,type of literary work
2303,Q973011,campaign medal
2304,Q159334,secondary school
2305,Q241284,geosphere
2306,Q133981,first aid
2307,Q990488,Luftkurort
2308,Q17165317,Joint Task Force
2309,Q2312501,Q2312501
2310,Q169180,ombudsman
2311,Q18009650,Act of the Parliament of Ireland
2312,Q202216,overseas department and region of France
2313,Q5312628,Duhu
2314,Q9430,ocean
2315,Q1214249,plebiscite
2316,Q230752,auditorium
2317,Q864866,type of biotope
2318,Q24534061,Norse mythical humanoid race
2319,Q1072326,summit
2320,Q76514543,municipality of Georgia
2321,Q220016,pike
2322,Q35145263,natural geographic object
2323,Q2751586,resolution
2324,Q205418,blizzard
2325,Q71376028,sulfur oxoanion
2326,Q28968258,computer-animated film
2327,Q2490,barred spiral galaxy
2328,Q5275,astronomical clock
2329,Q16979650,sibling group
2330,Q2582669,rural district of Vietnam
2331,Q6764141,Marine Expeditionary Brigade
2332,Q1266169,telephone company
2333,Q1971694,game mode
2334,Q5830907,computer memory
2335,Q7893188,United States Special Operations forces
2336,Q6055890,funding
2337,Q337986,gurdwara
2338,Q27102952,DL-ornithine
2339,Q181322,insecticide
2340,Q9337488,interval measurement scale
2341,Q1098467,regional Italian
2342,Q820084,mountain park
2343,Q13603535,UCI Road World Championships – Men's road race
2344,Q422519,mineralocorticoids
2345,Q1156875,undeciphered writing system
2346,Q121742,storm surge
2347,Q18159445,Chedi
2348,Q79218,triptych
2349,Q3084232,polypeptide
2350,Q3496042,security-focused operating system
2351,Q3620673,Jewish apocryphon
2352,Q98456412,school accreditor
2353,Q8192,writing system
2354,Q386787,variable-width character encoding
2355,Q11395,domestication
2356,Q585956,masia
2357,Q874599,monster truck
2358,Q18455108,tetradecagonal number
2359,Q12042110,steel bridge
2360,Q407212,polycyclic aromatic hydrocarbons
2361,Q1348351,mode of inheritance
2362,Q1156073,royal house
2363,Q14928,oil tanker
2364,Q1814351,public health intervention
2365,Q33123638,Marxist theory
2366,Q40357,prison
2367,Q30174902,fictional shapeshifter
2368,Q203209,conceptual art
2369,Q32090,lifestyle
2370,Q17376093,cricket team
2371,Q13100073,village-level division in China
2372,Q12270097,UCI World Calendar
2373,Q1618549,dimensionless unit
2374,Q38720,windmill
2375,Q138775,border guard
2376,Q5,human
2377,Q50870824,gourmet supermarket chain
2378,Q794,Iran
2379,Q109350002,isoxazole alkaloid
2380,Q262166,municipality of Germany
2381,Q56024040,Brighton and Hove City Council election
2382,Q16934465,military exclusion zone
2383,Q15057699,nucleic acid analogue
2384,Q152018,ghetto
2385,Q1062710,municipality of Bolivia
2386,Q28070554,region of Sudan
2387,Q11591009,Mirrors in Shintō
2388,Q27555319,spontaneously immortalized cell line
2389,Q1200935,taiga drama
2390,Q3455437,French parachute regiment
2391,Q38058796,extinct language
2392,Q1993334,interpreted language
2393,Q435922,Chinese unit of measurement
2394,Q263233,United States presidential inauguration
2395,Q40237,Golden Raspberry Awards
2396,Q88898524,armored division
2397,Q791801,estimation process
2398,Q719506,Maiar
2399,Q4272599,mobile weapon
2400,Q366,corruption
2401,Q12089225,mineral species
2402,Q5358913,elementary school in Japan
2403,Q1748957,Fach
2404,Q131656,pesticide
2405,Q20829075,type of language
2406,Q174080,Race of Champions
2407,Q60998680,EZ-resveratrol
2408,Q86860,Bible translation
2409,Q3042549,wheelchair tennis at the Summer Paralympics
2410,Q3471785,Asama shrine
2411,Q859161,glossary
2412,Q58481926,typeface family
2413,Q1053916,theme
2414,Q12136417,Orogen
2415,Q25956,space station
2416,Q2145277,None
2417,Q54259,Klingon
2418,Q1241025,research group
2419,Q56829666,baseball competition
2420,Q1760704,withdrawal
2421,Q12806,abacus
2422,Q902180,trickster
2423,Q96474711,award for best choreography
2424,Q98775491,family name named after given name
2425,Q11514315,historical period
2426,Q189524,fleet
2427,Q105725170,anime award
2428,Q1147395,district of Turkey
2429,Q34032,Giro di Lombardia
2430,Q192810,graben
2431,Q1379405,divinity
2432,Q19902850,witch trial
2433,Q1530271,equilibrium point
2434,Q71798788,UV-emission source
2435,Q20679540,cinema chain
2436,Q188628,board of directors
2437,Q22696274,Malaysian general election
2438,Q268200,Screen Actors Guild Award
2439,Q602202,picture stone
2440,Q248577,President of the Republic
2441,Q250811,sub-province-level division
2442,Q101487,ester
2443,Q3046190,ESPY Award
2444,Q15983795,Nazi party paramilitary rank
2445,Q1413287,social skill
2446,Q105727509,lifetime achievement award
2447,Q18011141,fictional military organization
2448,Q263865,irreducible fraction
2449,Q7180990,phase of clinical research
2450,Q1332193,error message
2451,Q11348,function
2452,Q2135331,law of Italy
2453,Q4915012,biological pathway
2454,Q156428,inflorescence
2455,Q6362390,infantry regiment of Spanish Army
2456,Q215605,Chinese dragon
2457,Q16511806,challenge
2458,Q33648,language isolate
2459,Q76212517,café chain
2460,Q5141243,Cognitive shift
2461,Q1322323,itinerary
2462,Q109603820,anthracycline polyketide
2463,Q382927,UCI Professional Continental Team
2464,Q50846468,sports tour
2465,Q9050777,Landau notation
2466,Q15253354,art magazine
2467,Q18654830,Palatine Chapel
2468,Q26706967,financial measure
2469,Q3579157,edict of French kingdom
2470,Q55499636,pharmacological class of chemical compounds
2471,Q484000,unmanned aerial vehicle
2472,Q2272475,economic index
2473,Q645304,indigenous language
2474,Q811430,human-made geographic feature
2475,Q6839887,microphone practice
2476,Q19046104,satirical newspaper
2477,Q44342,legend
2478,Q895901,crystal structure
2479,Q17064682,liminal deity
2480,Q5156823,compound
2481,Q5839321,religious school of thought
2482,Q1457900,Unicode control character
2483,Q1191035,Mahayana sutra
2484,Q331644,Khanate
2485,Q87443571,closed border
2486,Q3744877,artificial figure
2487,Q757292,border checkpoint
2488,Q88468369,disease state
2489,Q28920117,structured programming language
2490,Q6485344,flux
2491,Q29898619,ambassador to the Netherlands
2492,Q3112873,three-masted schooner
2493,Q356125,pizza delivery
2494,Q1296040,national nature park
2495,Q11424100,status
2496,Q39131553,Hurricane Katrina. Public health response--assessing needs.
2497,Q189833,economic growth
2498,Q725744,keyboard layout
2499,Q3511065,biological sequence
2500,Q2912397,single-day road race
2501,Q17522177,age
2502,Q221096,public–private partnership
2503,Q2993893,royal council
2504,Q845945,Shinto shrine
2505,Q9356285,music composing technique
2506,Q896575,Berakhah
2507,Q50068795,historical Chinese state
2508,Q1006644,federal government
2509,Q3400227,ideographic writing system
2510,Q617663,war bond
2511,Q55957273,glasses model
2512,Q28863779,university research group
2513,Q108910534,aniline
2514,Q1308274,language usage
2515,Q2023606,education program
2516,Q15221373,fourth-class city
2517,Q40953,prayer
2518,Q28100286,fictional intelligent species
2519,Q2531956,ethnic group
2520,Q3267675,holomictic lake
2521,Q11424045,railway station above ground
2522,Q33104623,physics equation
2523,Q2700049,saturated compound
2524,Q46169,national park
2525,Q110146384,rocket range
2526,Q104698,mid-ocean ridge
2527,Q845643,region of Morocco
2528,Q9352089,spy
2529,Q28969364,plant material
2530,Q124714,spring
2531,Q28031555,machine translation software
2532,Q2516426,transport ministry
2533,Q5034013,cantonment
2534,Q68019776,multiplicative identity
2535,Q10451997,classical Cepheid variable
2536,Q104251612,starch noodle
2537,Q43627,Macintosh operating systems
2538,Q37947505,seventh power
2539,Q876730,county of Denmark
2540,Q5335686,free trade area
2541,Q56398233,magnesium compound
2542,Q349843,allied health profession
2543,Q1589492,King of the Gods
2544,Q26856898,correspondence table
2545,Q8465,civil war
2546,Q193071,lowland
2547,Q165194,application programming interface
2548,Q4018575,waw
2549,Q3375719,conceptual character
2550,Q72996181,Star Trek novel
2551,Q931510,Islamization
2552,Q2570643,senate
2553,Q160091,plain
2554,Q7187,gene
2555,Q193075,hybrid vehicle
2556,Q100271038,tabletop role-playing game publisher
2557,Q1885014,cautionary monument
2558,Q13217186,county of Arizona
2559,Q6957341,major religious group
2560,Q56648173,archives
2561,Q6456916,national economy
2562,Q521972,None
2563,Q55695245,site of injustice
2564,Q697279,petition
2565,Q794691,anti-war movement
2566,Q222249,civil law
2567,Q1267939,statistical region of Serbia
2568,Q149377,military operation plan
2569,Q3647172,unit of mass
2570,Q206717,planetary system
2571,Q4752279,anatomical variation
2572,Q318,galaxy
2573,Q17000320,theatre museum
2574,Q595819,Versailles system
2575,Q98416814,skiing association
2576,Q14037025,ministry of France
2577,Q1404066,cat coat
2578,Q12772052,multi-paradigm programming language
2579,Q25388213,Q25388213
2580,Q96211395,heritage site in Sweden
2581,Q2288140,Federal Scientific Institute
2582,Q3887,solar eclipse
2583,Q1377182,liberal arts college
2584,Q109715515,bisanthrone polyketide
2585,Q60075825,Christian holy day
2586,Q66604755,Q66604755
2587,Q7210349,political migration
2588,Q3532816,lock key
2589,Q190995,essence
2590,Q52721923,high-voltage overhead power line
2591,Q1050303,downtown
2592,Q25448,Berber
2593,Q1241568,military cemetery
2594,Q25413611,mythological attribute
2595,Q391414,architectural element
2596,Q216208,xanthophylls
2597,Q191600,civil and political rights
2598,Q1799794,administrative territorial entity of a specific level
2599,Q173462,crime against humanity
2600,Q50320283,MS-DOS command
2601,Q11150157,biochemical process
2602,Q40080,beach
2603,Q671224,data center
2604,Q55439,panel painting
2605,Q306246,omega-6 fatty acid
2606,Q100546947,gymnastics association
2607,Q3664857,dive center
2608,Q1994728,subtropical swimming paradise
2609,Q11499147,political activist
2610,Q606332,emergency evacuation
2611,Q16856825,self-publishing platform
2612,Q1363963,marketing strategy
2613,Q279239,byname
2614,Q94962761,cephalotaxine-like alkaloid
2615,Q1363599,passenger train
2616,Q15634581,design company
2617,Q210077,baptistery
2618,Q5098,province of Indonesia
2619,Q19969268,late-night radio talk show
2620,Q24879310,universal bibliography
2621,Q936955,parish of Jamaica
2622,Q10517054,handball team
2623,Q196600,media franchise
2624,Q521983,etymological dictionary
2625,Q28444913,Cannes Film Festival Awards
2626,Q25498657,group of interconnected lakes
2627,Q1761072,state park
2628,Q18562479,vital record
2629,Q1129474,cultural landscape
2630,Q92086,promontory fort
2631,Q110518305,Q110518305
2632,Q19902211,dō
2633,Q9268643,phenol glycoside
2634,Q184973,internet radio
2635,Q11267737,Japanese state institution
2636,Q49377,Oriental Orthodox Churches
2637,Q11359103,Q11359103
2638,Q15072454,region of Myanmar
2639,Q14864414,drug metabolic process
2640,Q831092,beth number
2641,Q1161355,fundraising
2642,Q211503,clan
2643,Q18327525,fictional clone
2644,Q13415371,county of Wyoming
2645,Q61016841,evolved human
2646,Q1006733,grassland
2647,Q28795800,decimal currency
2648,Q108566146,long-baseline neutrino experiment
2649,Q131669,Linux distribution
2650,Q755707,municipality of Norway
2651,Q667276,art exhibition
2652,Q2511322,lycée
2653,Q188913,plantation
2654,Q679165,squadron
2655,Q1141653,Prowincja
2656,Q7157512,peace conference
2657,Q12093880,gas condensate field
2658,Q33705,Nilo-Saharan
2659,Q655311,onsen
2660,Q23055202,intelligence community
2661,Q2294018,color model
2662,Q325944,texture
2663,Q5639586,hairstyling product
2664,Q718608,dosage form
2665,Q14514346,satellite program
2666,Q11394606,Internal Subdivision
2667,Q108281588,guaiane sesquiterpenoid
2668,Q189290,military officer
2669,Q23037160,quasi-state
2670,Q15712205,intercity bus company
2671,Q60790087,housing bubble
2672,Q452440,merger
2673,Q102356,brigade
2674,Q35872,boat
2675,Q98734151,funded product
2676,Q25416091,substance
2677,Q851257,Japan Agricultural Cooperatives
2678,Q2393196,personality trait
2679,Q2024731,plumbing fixture
2680,Q2338524,motorsport racing track
2681,Q1349648,municipality of Greece
2682,Q286228,Independent Administrative Institution
2683,Q2679045,rancho of California
2684,Q1211272,signage
2685,Q356674,reference model
2686,Q689880,oil platform
2687,Q1629088,Kokufu
2688,Q23702035,former liberal party
2689,Q422106,thyroid hormone
